35,249,96
31,252,97
31,252,99
32,248,100
31,248,97
33,248,99
31,252,99
31,252,97
32,251,96
33,249,99
32,249,97
35,248,97
31,251,96
31,251,96
32,249,96
32,251,97
32,252,96
31,252,99
35,248,100
33,249,99
35,249,97
35,248,99
31,252,99
31,252,96
31,248,99
31,248,100
30,252,99
35,251,97
31,251,97
31,252,97
31,248,103
31,249,100
32,248,99
32,248,99
32,248,99
31,248,102
31,252,99
32,249,100
33,252,99
35,249,100
31,251,99
33,249,99
35,249,99
35,251,99
31,249,96
35,248,96
31,252,99
31,248,96
33,252,97
32,252,99
31,249,100
31,252,97
28,252,96
28,252,96
35,248,99
31,252,99
31,251,97
35,252,99
35,249,97
31,248,99
31,248,96
33,249,99
32,252,99
31,249,97
31,252,102
32,249,99
32,251,97
31,251,96
31,249,97
31,252,97
32,249,97
31,252,99
33,248,97
33,248,97
31,248,99
31,248,97
31,248,99
31,249,100
32,248,96
35,248,99
32,248,97
31,249,96
31,249,99
31,248,99
31,252,100
31,252,96
32,252,97
32,249,99
31,248,99
35,251,100
35,251,97
31,252,96
31,251,99
31,251,99
31,252,96
31,249,99
31,248,99
35,248,96
33,248,97
31,252,99
32,249,99
31,251,99
31,252,99
31,252,99
32,248,99
30,252,99
31,252,96
33,252,97
33,248,96
31,248,96
35,252,102
32,252,99
31,249,97
31,249,97
31,252,94
31,248,96
32,251,99
32,252,97
32,248,96
32,252,99
33,251,97
35,254,96
31,252,99
31,249,99
33,249,96
31,248,99
31,249,97
31,249,97
31,248,99
35,252,99
35,252,97
31,249,96
32,252,97
32,252,97
33,251,102
33,252,96
31,248,96
31,252,99
31,248,97
35,249,96
30,248,99
31,249,99
31,249,99
32,254,100
32,249,99
31,249,99
32,251,99
32,252,100
31,252,97
33,251,99
33,251,99
32,249,99
35,249,99
35,249,99
32,251,99
31,248,99
31,252,99
31,248,96
32,251,97
31,248,96
31,248,96
32,248,96
31,249,96
31,249,97
32,248,96
31,251,99
31,248,99
32,251,99
32,248,99
33,248,99
31,249,97
31,249,100
35,252,99
35,252,99
30,252,99
31,252,100
33,252,102
31,251,99
31,252,96
31,252,96
31,248,96
31,248,96
32,252,96
32,249,99
33,249,96
32,248,99
31,249,97
31,249,99
33,249,97
31,248,99
31,252,99
30,254,97
32,248,99
32,248,99
32,249,99
31,249,95
30,248,96
33,248,99
31,249,99
32,249,99
33,249,96
31,248,97
31,252,96
32,252,96
33,252,96
31,248,97
35,248,102
31,248,97
31,251,97
31,252,97
31,247,99
32,251,97
31,252,99
31,252,99
31,249,96
35,248,99
35,249,99
32,249,99
32,251,96
35,249,99
32,249,99
32,248,99
33,248,99
33,249,99
32,251,99
32,249,97
32,249,99
32,251,96
32,251,96
32,249,97
31,249,100
33,252,96
33,248,96
33,248,96
33,248,96
35,252,99
31,252,97
31,248,99
32,247,96
33,252,97
35,248,99
31,249,99
31,252,96
31,252,99
32,248,97
33,248,99
32,249,99
31,251,96
31,252,96
31,248,96
32,252,99
31,252,97
31,248,97
31,248,97
30,248,99
32,249,99
33,252,99
31,252,99
32,251,99
31,249,99
31,249,99
31,248,99
31,252,99
31,248,96
31,249,97
35,252,100
31,249,100
32,252,99
33,248,97
33,248,99
32,248,99
32,248,96
31,249,96
31,249,96
31,252,97
31,252,99
35,251,96
31,252,97
28,248,97
33,249,99
31,251,99
31,249,102
32,252,99
31,252,97
31,252,96
31,252,99
32,252,100
35,251,96
35,248,99
33,249,99
33,248,99
31,252,100
31,255,97
31,255,97
32,248,97
31,248,96
31,252,99
33,252,97
30,252,99
35,252,97
35,249,99
33,248,96
28,249,97
32,248,99
33,251,99
31,252,96
32,252,99
30,252,100
31,254,96
35,248,99
32,252,99
31,255,99
32,248,97
32,248,97
31,248,97
32,248,96
31,252,99
31,252,99
31,252,99
33,251,97
33,252,99
33,247,99
32,249,99
32,249,96
32,252,99
33,252,100
31,248,96
31,248,96
30,252,97
31,249,97
33,249,97
31,251,99
31,249,99
31,249,99
32,246,94
32,249,99
31,252,99
31,252,97
33,249,97
31,248,99
32,249,97
31,252,96
32,252,97
31,252,99
31,249,99
31,252,97
32,249,99
30,252,97
31,249,96
31,252,97
35,252,99
35,249,97
31,248,97
31,248,97
33,247,96
32,248,97
32,251,100
31,249,97
32,249,97
31,249,96
32,249,96
31,252,96
35,252,100
32,249,99
32,252,97
31,252,97
32,249,99
31,251,99
31,249,96
31,248,99
31,251,97
31,251,96
31,249,96
31,249,96
33,248,97
33,248,99
32,248,99
31,252,96
33,251,97
33,249,97
32,249,99
32,249,96
33,252,97
32,252,99
31,248,97
32,248,97
33,252,97
31,249,97
35,251,97
31,252,99
31,248,99
31,248,96
31,251,97
31,251,97
33,248,99
31,252,99
31,249,99
32,248,96
30,249,96
31,252,99
30,249,96
35,251,97
31,249,97
31,249,96
31,248,96
31,249,96
28,252,96
32,248,99
32,251,99
31,252,99
32,249,99
31,251,97
31,252,96
31,252,96
35,251,95
31,251,97
32,252,97
31,251,97
31,248,97
31,248,99
35,248,100
35,252,99
33,249,97
31,248,99
31,251,97
35,251,96
31,252,97
32,249,99
32,248,99
32,252,96
33,249,97
32,249,99
33,249,99
33,249,99
31,246,96
32,249,99
31,248,96
35,251,99
31,251,97
32,248,99
32,249,99
31,248,99
32,252,99
31,249,97
33,254,99
31,249,97
32,248,96
31,251,97
33,248,99
31,254,96
31,252,97
31,252,99
31,249,99
31,249,99
31,247,94
33,252,97
31,251,97
31,252,96
35,252,97
32,249,99
35,251,99
31,249,97
32,251,97
32,248,97
31,249,99
31,252,97
35,248,99
35,248,99
32,252,99
31,248,96
31,252,99
31,249,99
35,252,97
35,252,97
30,251,102
33,248,103
31,249,97
31,249,102
31,254,102
33,249,99
33,252,97
31,249,96
31,248,96
33,248,97
31,249,97
31,252,99
33,252,99
32,252,100
31,248,96
32,251,97
33,252,96
32,252,96
31,252,100
31,252,100
32,252,96
31,247,99
31,252,99
32,248,99
31,248,99
35,248,97
32,248,99
31,249,95
32,254,96
32,252,99
35,248,99
32,251,99
33,252,96
33,252,97
33,248,99
31,252,99
31,252,96
33,252,99
32,252,99
32,252,99
32,249,97
31,247,97
32,252,96
32,249,96
31,254,99
32,249,97
31,252,96
32,249,97
32,252,99
31,248,99
31,252,97
33,249,99
31,249,99
33,249,99
32,248,99
32,249,99
32,249,96
32,249,99
32,249,97
32,249,97
32,249,92
31,244,96
32,248,97
31,251,96
31,248,99
32,248,97
31,255,99
31,252,99
35,252,96
31,252,99
32,249,96
31,252,99
31,248,97
31,251,96
31,248,96
32,252,99
32,252,99
31,251,97
31,248,97
31,248,99
31,249,99
31,247,97
31,251,99
31,252,100
31,252,99
32,252,99
32,251,97
35,252,99
32,251,96
32,252,99
31,248,97
33,252,99
31,251,96
32,249,99
31,249,96
31,252,96
33,252,99
31,248,99
33,248,99
33,248,99
31,248,99
33,247,99
32,252,97
33,252,97
32,249,97
33,252,97
31,251,96
32,254,97
32,248,97
33,249,99
33,249,99
32,254,97
31,249,96
33,252,99
31,249,102
32,249,99
31,252,99
30,248,100
31,251,96
31,252,97
32,252,97
31,252,99
33,248,99
31,252,99
31,251,99
31,251,97
31,249,97
31,251,96
31,252,97
31,252,99
31,248,99
31,249,97
31,249,97
31,252,96
30,249,97
31,249,96
31,252,99
31,248,99
35,248,97
31,251,96
31,251,96
30,248,96
31,252,96
31,252,96
33,248,96
31,249,96
32,249,97
31,252,97
31,249,97
31,249,100
33,251,99
33,252,97
31,249,97
31,251,99
31,251,96
31,247,97
31,248,96
35,249,96
31,252,96
31,248,99
31,248,99
31,247,96
33,249,96
31,249,99
31,252,99
31,252,99
33,249,96
31,252,99
33,252,99
31,248,99
32,252,99
31,248,97
31,248,99
35,249,97
31,249,99
32,252,96
33,249,96
31,249,96
31,248,96
33,252,96
33,252,96
31,247,94
31,249,96
31,249,96
35,254,99
33,252,99
31,251,99
32,249,97
32,249,97
33,248,99
31,248,99
30,252,97
32,252,96
32,252,97
33,249,99
33,249,99
31,249,96
